Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
Potri.001G002100	4	0	30	0	0.0	20	0	151	0	0.0	56	0	435	0	0.0	80	0	616	0	0.0
Potri.001G002200	4	0	30	0	0.0	20	0	151	0	0.0	56	0	435	0	0.0	80	0	616	0	0.0
Potri.001G002300	2	0	34	0	0.0	15	0	205	1	0.00487804878049	96	0	1352	6	0.00443786982249	113	0	1591	7	0.0043997485858
Potri.001G002400	4	0	8	0	0.0	2	0	4	0	0.0	21	0	36	0	0.0	27	0	48	0	0.0
Potri.001G002500	2	0	19	0	0.0	8	0	89	0	0.0	33	0	387	1	0.00258397932817	43	0	495	1	0.0020202020202
Potri.001G002600	2	0	37	1	0.027027027027	7	0	132	1	0.00757575757576	41	0	710	1	0.00140845070423	50	0	879	3	0.00341296928328
Potri.001G002800	12	0	116	0	0.0	11	0	107	0	0.0	44	0	440	2	0.00454545454545	67	0	663	2	0.00301659125189
Potri.001G002900	18	0	214	3	0.0140186915888	16	0	203	0	0.0	72	0	877	2	0.00228050171038	106	0	1294	5	0.00386398763524
Potri.001G003000	10	0	122	1	0.00819672131148	14	0	181	0	0.0	41	0	521	1	0.00191938579655	65	0	824	2	0.00242718446602
Potri.001G003100	14	0	180	0	0.0	34	0	400	0	0.0	118	0	1424	5	0.00351123595506	166	0	2004	5	0.00249500998004
Potri.001G003200	0	0	0	0	nan	1	0	11	0	0.0	0	0	0	0	nan	1	0	11	0	0.0
Potri.001G003300	2	0	23	0	0.0	28	0	299	2	0.0066889632107	69	0	809	5	0.0061804697157	99	0	1131	7	0.00618921308576
Potri.001G003400	4	2	31	9	0.290322580645	10	0	109	0	0.0	47	0	443	1	0.00225733634312	61	2	583	10	0.0171526586621
Potri.001G003500	2	0	16	0	0.0	10	0	97	0	0.0	37	0	271	1	0.00369003690037	49	0	384	1	0.00260416666667
Potri.001G003600	11	0	92	1	0.0108695652174	15	0	128	1	0.0078125	52	0	475	2	0.00421052631579	78	0	695	4	0.00575539568345
Potri.001G003700	0	0	0	0	nan	0	0	0	0	nan	1	0	11	0	0.0	1	0	11	0	0.0
Potri.001G003800	5	0	30	0	0.0	1	0	1	0	0.0	49	0	209	1	0.00478468899522	55	0	240	1	0.00416666666667
Potri.001G003900	0	0	0	0	nan	0	0	0	0	nan	1	0	19	0	0.0	1	0	19	0	0.0
Potri.001G004000	0	0	0	0	nan	4	0	30	0	0.0	47	0	358	0	0.0	51	0	388	0	0.0
Potri.001G004100	0	0	0	0	nan	2	0	18	0	0.0	53	0	378	2	0.00529100529101	55	0	396	2	0.00505050505051
Potri.001G004200	8	7	52	44	0.846153846154	18	0	123	0	0.0	43	0	292	1	0.00342465753425	69	7	467	45	0.0963597430407
Potri.001G004300	2	0	29	0	0.0	8	0	113	0	0.0	40	0	476	1	0.00210084033613	50	0	618	1	0.00161812297735
Potri.001G004400	0	0	0	0	nan	2	0	13	0	0.0	38	0	192	1	0.00520833333333	40	0	205	1	0.00487804878049
Potri.001G004500	4	4	31	30	0.967741935484	19	0	157	1	0.00636942675159	35	0	270	2	0.00740740740741	58	4	458	33	0.0720524017467
Potri.001G004600	12	0	104	0	0.0	24	0	209	2	0.00956937799043	93	0	667	1	0.00149925037481	129	0	980	3	0.0030612244898
Potri.001G004700	6	0	65	0	0.0	15	0	138	1	0.00724637681159	46	0	378	0	0.0	67	0	581	1	0.00172117039587
Potri.001G004800	4	0	17	0	0.0	13	0	70	1	0.0142857142857	52	0	284	1	0.00352112676056	69	0	371	2	0.00539083557951
Potri.001G004900	12	0	71	0	0.0	14	0	97	0	0.0	38	0	267	0	0.0	64	0	435	0	0.0
Potri.001G005000	28	0	308	1	0.00324675324675	13	0	134	0	0.0	136	0	1495	3	0.00200668896321	177	0	1937	4	0.00206504904491
Potri.001G005100	5	0	69	0	0.0	0	0	0	0	nan	39	0	396	0	0.0	44	0	465	0	0.0
Potri.001G005200	8	0	42	0	0.0	22	0	175	0	0.0	63	0	431	3	0.00696055684455	93	0	648	3	0.00462962962963
Potri.001G005400	0	0	0	0	nan	2	0	33	1	0.030303030303	17	0	265	0	0.0	19	0	298	1	0.00335570469799
Potri.001G005500	4	0	24	0	0.0	16	0	114	0	0.0	42	0	291	1	0.00343642611684	62	0	429	1	0.002331002331
Potri.001G005600	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
Potri.001G005700	4	1	51	2	0.0392156862745	8	0	78	1	0.0128205128205	48	2	474	9	0.0189873417722	60	3	603	12	0.0199004975124
Potri.001G005800	2	0	10	0	0.0	19	0	122	3	0.0245901639344	44	0	265	2	0.00754716981132	65	0	397	5	0.0125944584383
Potri.001G005900	6	1	55	4	0.0727272727273	29	0	216	0	0.0	100	0	788	3	0.00380710659898	135	1	1059	7	0.00661000944287
Potri.001G006000	2	0	21	0	0.0	9	0	88	0	0.0	39	0	338	2	0.00591715976331	50	0	447	2	0.00447427293065
Potri.001G006100	6	2	69	17	0.246376811594	10	0	112	0	0.0	50	0	505	2	0.0039603960396	66	2	686	19	0.0276967930029
Potri.001G006200	8	0	63	0	0.0	18	0	146	0	0.0	50	0	375	1	0.00266666666667	76	0	584	1	0.00171232876712
Potri.001G006300	6	0	71	0	0.0	43	0	447	0	0.0	79	0	823	1	0.00121506682868	128	0	1341	1	0.000745712155108
Potri.001G006400	4	4	42	42	1.0	8	0	75	1	0.0133333333333	32	0	318	0	0.0	44	4	435	43	0.0988505747126
Potri.001G006500	4	0	55	1	0.0181818181818	15	0	222	2	0.00900900900901	38	0	562	1	0.0017793594306	57	0	839	4	0.00476758045292
Potri.001G006700	4	0	12	0	0.0	0	0	0	0	nan	19	0	49	0	0.0	23	0	61	0	0.0
Potri.001G006800	6	0	6	0	0.0	4	0	4	0	0.0	8	0	8	0	0.0	18	0	18	0	0.0
Potri.001G006900	4	0	4	0	0.0	4	0	4	0	0.0	14	0	14	0	0.0	22	0	22	0	0.0
Potri.001G007000	4	0	31	0	0.0	8	0	70	0	0.0	17	0	156	0	0.0	29	0	257	0	0.0
Potri.001G007200	0	0	0	0	nan	10	0	123	1	0.00813008130081	44	0	457	2	0.00437636761488	54	0	580	3	0.0051724137931
Potri.001G007300	2	0	26	0	0.0	9	0	130	1	0.00769230769231	47	0	686	3	0.00437317784257	58	0	842	4	0.00475059382423
Potri.001G007400	8	0	116	0	0.0	16	0	170	0	0.0	44	0	473	2	0.00422832980973	68	0	759	2	0.00263504611331
Potri.001G007500	2	0	23	0	0.0	10	0	107	0	0.0	36	0	383	0	0.0	48	0	513	0	0.0
Potri.001G007600	8	0	47	0	0.0	7	0	44	1	0.0227272727273	43	0	261	0	0.0	58	0	352	1	0.00284090909091
Potri.001G007700	10	0	92	0	0.0	3	0	29	0	0.0	21	0	213	0	0.0	34	0	334	0	0.0
Potri.001G007800	4	4	34	24	0.705882352941	13	0	112	0	0.0	50	0	420	0	0.0	67	4	566	24	0.0424028268551
Potri.001G007900	2	0	15	0	0.0	6	0	51	0	0.0	42	0	298	2	0.00671140939597	50	0	364	2	0.00549450549451
Potri.001G008000	0	0	0	0	nan	1	0	3	0	0.0	2	0	4	0	0.0	3	0	7	0	0.0
Potri.001G008100	3	0	3	0	0.0	2	0	2	0	0.0	8	0	8	0	0.0	13	0	13	0	0.0
Potri.001G008200	6	0	9	0	0.0	5	0	8	0	0.0	14	0	21	0	0.0	25	0	38	0	0.0
Potri.001G008400	6	4	42	9	0.214285714286	11	0	82	0	0.0	46	0	392	2	0.00510204081633	63	4	516	11	0.0213178294574
Potri.001G008500	10	0	77	0	0.0	45	0	371	0	0.0	85	0	685	4	0.00583941605839	140	0	1133	4	0.00353045013239
Potri.001G008600	2	0	11	0	0.0	2	0	11	0	0.0	32	0	194	1	0.00515463917526	36	0	216	1	0.00462962962963
Potri.001G008700	6	0	63	0	0.0	10	0	105	2	0.0190476190476	36	0	421	0	0.0	52	0	589	2	0.00339558573854
Potri.001G008800	12	7	113	61	0.53982300885	16	0	135	0	0.0	36	0	299	0	0.0	64	7	547	61	0.111517367459
Potri.001G008900	6	0	86	0	0.0	4	0	61	2	0.0327868852459	50	0	548	1	0.00182481751825	60	0	695	3	0.00431654676259
Potri.001G009000	14	0	73	0	0.0	3	0	19	1	0.0526315789474	52	0	208	1	0.00480769230769	69	0	300	2	0.00666666666667
Potri.001G009100	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
Potri.001G009200	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
Potri.001G009300	6	0	66	0	0.0	18	0	213	0	0.0	56	0	580	0	0.0	80	0	859	0	0.0
Potri.001G009400	4	0	16	0	0.0	13	1	58	4	0.0689655172414	44	1	195	4	0.0205128205128	61	2	269	8	0.0297397769517
Potri.001G009500	2	0	19	0	0.0	7	0	64	0	0.0	31	0	255	3	0.0117647058824	40	0	338	3	0.00887573964497
Potri.001G009600	8	0	67	0	0.0	15	0	131	0	0.0	50	0	452	3	0.00663716814159	73	0	650	3	0.00461538461538
Potri.001G009700	8	0	126	0	0.0	8	0	122	0	0.0	38	0	513	0	0.0	54	0	761	0	0.0
Potri.001G009800	28	0	291	0	0.0	49	0	457	3	0.00656455142232	211	0	1975	1	0.000506329113924	288	0	2723	4	0.00146896804994
Potri.001G009900	8	0	69	0	0.0	11	0	62	0	0.0	46	0	377	1	0.0026525198939	65	0	508	1	0.00196850393701
Potri.001G010000	2	0	15	0	0.0	8	0	49	1	0.0204081632653	47	0	263	0	0.0	57	0	327	1	0.00305810397554
Potri.001G010300	0	0	0	0	nan	7	0	26	0	0.0	20	0	76	0	0.0	27	0	102	0	0.0
Potri.001G010400	0	0	0	0	nan	16	0	161	1	0.00621118012422	40	0	367	0	0.0	56	0	528	1	0.00189393939394
Potri.001G010500	6	6	38	15	0.394736842105	22	0	199	1	0.00502512562814	39	0	363	1	0.00275482093664	67	6	600	17	0.0283333333333
Potri.001G010600	2	0	29	0	0.0	6	0	85	0	0.0	49	0	574	1	0.00174216027875	57	0	688	1	0.00145348837209
Potri.001G010700	4	0	59	0	0.0	13	0	168	0	0.0	45	0	607	3	0.00494233937397	62	0	834	3	0.00359712230216
Potri.001G010800	0	0	0	0	nan	12	0	211	0	0.0	26	0	461	0	0.0	38	0	672	0	0.0
Potri.001G010900	2	0	11	0	0.0	6	0	65	0	0.0	56	0	371	0	0.0	64	0	447	0	0.0
Potri.001G011000	1	0	1	0	0.0	7	0	12	0	0.0	26	0	45	0	0.0	34	0	58	0	0.0
Potri.001G011100	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
Potri.001G011200	0	0	0	0	nan	7	0	23	0	0.0	19	0	73	0	0.0	26	0	96	0	0.0
Potri.001G011300	4	0	16	0	0.0	18	0	60	0	0.0	40	0	107	0	0.0	62	0	183	0	0.0
Potri.001G011400	2	0	12	0	0.0	17	0	89	1	0.0112359550562	37	0	176	1	0.00568181818182	56	0	277	2	0.0072202166065
Potri.001G011500	8	0	88	1	0.0113636363636	21	0	235	0	0.0	39	0	433	1	0.00230946882217	68	0	756	2	0.0026455026455
Potri.001G011700	6	0	43	0	0.0	20	0	161	0	0.0	75	0	527	3	0.00569259962049	101	0	731	3	0.00410396716826
Potri.001G011800	8	0	88	0	0.0	7	0	78	0	0.0	30	0	95	1	0.0105263157895	45	0	261	1	0.00383141762452
Potri.001G011900	6	6	53	42	0.792452830189	11	0	109	0	0.0	52	0	528	1	0.00189393939394	69	6	690	43	0.0623188405797
Potri.001G012000	8	8	93	91	0.978494623656	14	9	179	64	0.357541899441	39	1	415	8	0.0192771084337	61	18	687	163	0.237263464338
Potri.001G012200	18	0	162	2	0.0123456790123	23	0	210	0	0.0	80	0	702	0	0.0	121	0	1074	2	0.00186219739292
Potri.001G012300	0	0	0	0	nan	1	0	2	0	0.0	8	0	15	0	0.0	9	0	17	0	0.0
Potri.001G012400	0	0	0	0	nan	6	0	77	0	0.0	36	0	440	3	0.00681818181818	42	0	517	3	0.00580270793037
Potri.001G012600	18	0	165	0	0.0	15	0	147	2	0.0136054421769	41	0	364	1	0.00274725274725	74	0	676	3	0.00443786982249
Potri.001G012700	0	0	0	0	nan	12	0	155	2	0.0129032258065	51	0	650	2	0.00307692307692	63	0	805	4	0.00496894409938
Potri.001G012800	6	4	82	34	0.414634146341	25	0	361	1	0.00277008310249	73	0	946	5	0.00528541226216	104	4	1389	40	0.0287976961843
Potri.001G012900	9	0	37	0	0.0	10	0	40	0	0.0	40	0	149	1	0.00671140939597	59	0	226	1	0.00442477876106
Potri.001G013000	0	0	0	0	nan	11	0	15	0	0.0	33	0	46	0	0.0	44	0	61	0	0.0
Potri.001G013100	1	0	5	0	0.0	19	0	59	0	0.0	33	0	124	0	0.0	53	0	188	0	0.0
Potri.001G013200	4	0	36	0	0.0	7	0	51	0	0.0	56	0	386	3	0.00777202072539	67	0	473	3	0.00634249471459
Potri.001G013300	6	4	42	19	0.452380952381	10	0	63	0	0.0	47	0	339	2	0.00589970501475	63	4	444	21	0.0472972972973
Potri.001G013400	2	0	21	1	0.047619047619	14	0	151	0	0.0	44	1	531	3	0.00564971751412	60	1	703	4	0.00568990042674
Potri.001G013500	4	0	41	0	0.0	12	0	154	0	0.0	39	0	488	0	0.0	55	0	683	0	0.0
Potri.001G013600	12	0	127	0	0.0	4	0	48	0	0.0	32	0	132	1	0.00757575757576	48	0	307	1	0.00325732899023
Potri.001G013700	2	0	22	0	0.0	7	0	58	0	0.0	45	0	280	2	0.00714285714286	54	0	360	2	0.00555555555556
Potri.001G013800	12	4	134	36	0.268656716418	30	1	355	2	0.0056338028169	143	0	1757	3	0.00170745589072	185	5	2246	41	0.0182546749777
Potri.001G013900	1	0	4	0	0.0	1	0	4	0	0.0	3	0	12	0	0.0	5	0	20	0	0.0
Potri.001G014000	4	0	55	0	0.0	4	0	52	0	0.0	41	0	671	1	0.00149031296572	49	0	778	1	0.0012853470437
Potri.001G014200	2	2	25	22	0.88	6	5	73	58	0.794520547945	50	14	479	64	0.133611691023	58	21	577	144	0.249566724437
Potri.001G014400	0	0	0	0	nan	0	0	0	0	nan	5	0	52	0	0.0	5	0	52	0	0.0
Potri.001G014800	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
Potri.001G014900	2	0	25	0	0.0	2	0	33	0	0.0	49	0	743	4	0.00538358008075	53	0	801	4	0.00499375780275
Potri.001G015000	6	6	89	87	0.977528089888	13	0	205	1	0.00487804878049	36	0	566	2	0.00353356890459	55	6	860	90	0.104651162791
Potri.001G015100	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
Potri.001G015200	6	6	28	28	1.0	13	11	64	59	0.921875	55	12	215	51	0.237209302326	74	29	307	138	0.449511400651
Potri.001G015300	0	0	0	0	nan	5	0	71	0	0.0	6	0	65	1	0.0153846153846	11	0	136	1	0.00735294117647
Potri.001G015400	0	0	0	0	nan	6	0	63	0	0.0	52	0	477	0	0.0	58	0	540	0	0.0
Potri.001G015700	8	0	35	0	0.0	16	0	77	0	0.0	49	0	231	0	0.0	73	0	343	0	0.0
Potri.001G015900	2	0	29	0	0.0	7	0	88	0	0.0	49	0	573	1	0.00174520069808	58	0	690	1	0.00144927536232
Potri.001G016000	0	0	0	0	nan	1	0	15	0	0.0	0	0	0	0	nan	1	0	15	0	0.0
Potri.001G016100	4	0	42	0	0.0	4	0	48	0	0.0	39	0	446	0	0.0	47	0	536	0	0.0
Potri.001G016200	10	0	78	0	0.0	8	0	62	0	0.0	46	0	116	0	0.0	64	0	256	0	0.0
Potri.001G016300	0	0	0	0	nan	3	0	48	0	0.0	39	0	322	1	0.00310559006211	42	0	370	1	0.0027027027027
Potri.001G016500	0	0	0	0	nan	10	0	61	0	0.0	47	0	180	0	0.0	57	0	241	0	0.0
Potri.001G016600	4	0	38	0	0.0	15	0	104	0	0.0	47	0	346	0	0.0	66	0	488	0	0.0
Potri.001G016700	1	0	3	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0
Potri.001G016800	2	0	20	0	0.0	12	0	107	1	0.00934579439252	37	0	312	1	0.00320512820513	51	0	439	2	0.00455580865604
Potri.001G016900	2	0	13	0	0.0	4	0	25	0	0.0	29	0	167	1	0.0059880239521	35	0	205	1	0.00487804878049
Potri.001G017000	14	0	96	1	0.0104166666667	23	0	166	0	0.0	32	0	238	0	0.0	69	0	500	1	0.002
Potri.001G017100	11	7	136	51	0.375	16	0	190	3	0.0157894736842	83	0	966	2	0.00207039337474	110	7	1292	56	0.0433436532508
Potri.001G017200	1	0	14	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	14	0	0.0
Potri.001G017300	8	3	63	14	0.222222222222	15	0	104	0	0.0	38	0	315	1	0.0031746031746	61	3	482	15	0.0311203319502
Potri.001G017500	4	0	21	0	0.0	3	0	22	0	0.0	31	0	203	0	0.0	38	0	246	0	0.0
Potri.001G017600	22	0	213	1	0.00469483568075	39	0	365	2	0.00547945205479	128	0	1221	2	0.001638001638	189	0	1799	5	0.00277932184547
Potri.001G017700	7	0	24	0	0.0	2	0	7	0	0.0	46	0	159	0	0.0	55	0	190	0	0.0
Potri.001G017900	6	0	63	0	0.0	19	0	167	0	0.0	39	0	368	1	0.00271739130435	64	0	598	1	0.00167224080268
Potri.001G018100	8	0	114	0	0.0	10	0	119	0	0.0	38	0	486	0	0.0	56	0	719	0	0.0
Potri.001G018200	0	0	0	0	nan	8	0	88	0	0.0	48	0	500	2	0.004	56	0	588	2	0.00340136054422
Potri.001G018300	22	0	180	0	0.0	16	0	126	1	0.00793650793651	36	0	285	1	0.00350877192982	74	0	591	2	0.00338409475465
Potri.001G018400	2	0	16	0	0.0	4	0	27	0	0.0	44	0	355	2	0.0056338028169	50	0	398	2	0.00502512562814
Potri.001G018500	0	0	0	0	nan	8	0	90	0	0.0	40	0	473	1	0.00211416490486	48	0	563	1	0.00177619893428
Potri.001G018600	8	4	58	28	0.48275862069	14	0	106	1	0.00943396226415	45	0	320	1	0.003125	67	4	484	30	0.0619834710744
Potri.001G018700	0	0	0	0	nan	8	0	78	2	0.025641025641	51	0	702	2	0.002849002849	59	0	780	4	0.00512820512821
Potri.001G018800	4	0	63	0	0.0	4	0	49	0	0.0	45	1	527	3	0.00569259962049	53	1	639	3	0.00469483568075
Potri.001G018900	6	1	42	3	0.0714285714286	1	0	3	0	0.0	43	0	325	1	0.00307692307692	50	1	370	4	0.0108108108108
Potri.001G019000	14	0	133	1	0.00751879699248	12	0	110	2	0.0181818181818	48	0	440	0	0.0	74	0	683	3	0.00439238653001
Potri.001G019100	2	0	31	0	0.0	8	0	95	0	0.0	26	0	246	0	0.0	36	0	372	0	0.0
Potri.001G019200	2	0	14	0	0.0	2	0	21	0	0.0	31	1	213	2	0.0093896713615	35	1	248	2	0.00806451612903
Potri.001G019400	0	0	0	0	nan	4	0	34	0	0.0	37	0	271	0	0.0	41	0	305	0	0.0
Potri.001G019500	2	0	17	0	0.0	4	0	32	0	0.0	16	0	79	1	0.0126582278481	22	0	128	1	0.0078125
Potri.001G019600	4	0	40	0	0.0	13	0	133	2	0.015037593985	36	0	323	1	0.0030959752322	53	0	496	3	0.00604838709677
Potri.001G020000	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
Potri.001G020200	0	0	0	0	nan	6	0	72	0	0.0	46	0	482	2	0.00414937759336	52	0	554	2	0.00361010830325
Potri.001G020300	0	0	0	0	nan	6	0	43	0	0.0	53	0	318	0	0.0	59	0	361	0	0.0
Potri.001G020400	6	0	73	0	0.0	12	0	140	0	0.0	41	0	453	2	0.00441501103753	59	0	666	2	0.003003003003
Potri.001G020600	8	0	75	0	0.0	17	0	194	0	0.0	44	0	511	0	0.0	69	0	780	0	0.0
Potri.001G020700	12	2	88	9	0.102272727273	20	0	212	1	0.00471698113208	94	1	823	5	0.00607533414338	126	3	1123	15	0.013357079252
Potri.001G020800	8	8	78	41	0.525641025641	12	0	126	0	0.0	49	0	511	1	0.00195694716243	69	8	715	42	0.0587412587413
Potri.001G020900	4	0	33	0	0.0	12	0	103	0	0.0	55	0	432	2	0.00462962962963	71	0	568	2	0.00352112676056
Potri.001G021000	12	0	133	1	0.00751879699248	10	0	106	0	0.0	45	0	487	0	0.0	67	0	726	1	0.00137741046832
Potri.001G021100	2	0	28	0	0.0	4	0	55	0	0.0	38	0	440	2	0.00454545454545	44	0	523	2	0.0038240917782
Potri.001G021200	4	0	40	2	0.05	5	0	51	0	0.0	57	0	526	4	0.00760456273764	66	0	617	6	0.0097244732577
Potri.001G021300	0	0	0	0	nan	2	0	25	0	0.0	9	0	113	1	0.00884955752212	11	0	138	1	0.00724637681159
Potri.001G021400	4	0	27	0	0.0	12	1	79	2	0.0253164556962	52	0	372	1	0.00268817204301	68	1	478	3	0.00627615062762
Potri.001G021500	2	2	33	31	0.939393939394	7	0	78	0	0.0	38	0	416	2	0.00480769230769	47	2	527	33	0.0626185958254
Potri.001G021600	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
Potri.001G022300	0	0	0	0	nan	4	0	11	0	0.0	26	0	81	2	0.0246913580247	30	0	92	2	0.0217391304348
Potri.001G022400	8	0	67	0	0.0	2	0	18	0	0.0	52	0	377	0	0.0	62	0	462	0	0.0
Potri.001G022500	10	2	48	11	0.229166666667	7	0	33	0	0.0	26	0	105	0	0.0	43	2	186	11	0.0591397849462
Potri.001G022600	8	0	81	0	0.0	5	0	45	0	0.0	46	0	451	2	0.00443458980044	59	0	577	2	0.00346620450607
Potri.001G022700	8	6	63	41	0.650793650794	26	0	269	1	0.00371747211896	93	0	943	0	0.0	127	6	1275	42	0.0329411764706
Potri.001G022900	0	0	0	0	nan	12	0	92	1	0.0108695652174	58	0	392	1	0.00255102040816	70	0	484	2	0.00413223140496
Potri.001G023000	8	4	33	26	0.787878787879	18	0	89	3	0.0337078651685	46	0	187	0	0.0	72	4	309	29	0.0938511326861
Potri.001G023100	12	0	81	1	0.0123456790123	19	0	125	0	0.0	45	0	270	0	0.0	76	0	476	1	0.00210084033613
Potri.001G023200	7	2	60	13	0.216666666667	12	2	103	11	0.106796116505	34	1	307	6	0.0195439739414	53	5	470	30	0.063829787234
Potri.001G023300	2	2	21	21	1.0	8	3	115	15	0.130434782609	34	1	536	7	0.0130597014925	44	6	672	43	0.0639880952381
Potri.001G023400	8	0	90	0	0.0	9	0	103	0	0.0	38	0	435	0	0.0	55	0	628	0	0.0
Potri.001G023500	4	0	54	1	0.0185185185185	12	0	150	1	0.00666666666667	43	0	569	0	0.0	59	0	773	2	0.0025873221216
Potri.001G023600	12	0	160	1	0.00625	12	0	146	0	0.0	41	0	535	1	0.0018691588785	65	0	841	2	0.00237812128419
Potri.001G023700	4	0	45	0	0.0	17	0	174	0	0.0	38	0	375	1	0.00266666666667	59	0	594	1	0.0016835016835
Potri.001G023800	8	0	80	1	0.0125	8	0	76	0	0.0	52	0	507	1	0.00197238658777	68	0	663	2	0.00301659125189
Potri.001G023900	4	0	14	0	0.0	8	0	40	0	0.0	46	0	279	0	0.0	58	0	333	0	0.0
Potri.001G024000	4	0	82	0	0.0	4	0	70	0	0.0	36	0	586	2	0.00341296928328	44	0	738	2	0.00271002710027
Potri.001G024100	10	0	100	0	0.0	12	0	129	0	0.0	48	0	465	1	0.00215053763441	70	0	694	1	0.0014409221902
Potri.001G024200	2	0	16	0	0.0	9	0	90	0	0.0	48	0	481	1	0.002079002079	59	0	587	1	0.00170357751278
Potri.001G024300	6	0	44	0	0.0	6	0	53	0	0.0	59	0	445	1	0.00224719101124	71	0	542	1	0.00184501845018
Potri.001G024400	0	0	0	0	nan	0	0	0	0	nan	1	0	9	0	0.0	1	0	9	0	0.0
Potri.001G024500	2	0	18	0	0.0	15	0	180	1	0.00555555555556	40	0	455	2	0.0043956043956	57	0	653	3	0.00459418070444
Potri.001G024600	4	0	35	0	0.0	10	0	80	0	0.0	50	0	407	1	0.002457002457	64	0	522	1	0.00191570881226
Potri.001G024700	0	0	0	0	nan	1	1	4	4	1.0	0	0	0	0	nan	1	1	4	4	1.0
Potri.001G024800	8	0	84	0	0.0	12	0	117	0	0.0	43	0	402	2	0.00497512437811	63	0	603	2	0.00331674958541
Potri.001G024900	6	0	92	0	0.0	6	0	93	0	0.0	60	0	763	2	0.00262123197903	72	0	948	2	0.00210970464135
Potri.001G025000	0	0	0	0	nan	11	0	71	0	0.0	42	0	315	0	0.0	53	0	386	0	0.0
Potri.001G025100	30	4	313	15	0.0479233226837	65	1	646	10	0.015479876161	247	0	2550	4	0.00156862745098	342	5	3509	29	0.00826446280992
